StockCode,Alpha,Beta,SharpeRatio,Volatility,Return,Year,RiskScore
sse.601088,-0.001736448424017,0.8096809229385478,-0.0308189150054579,0.0335543556802232,-0.3091243483290508,2015,-0.1777049650776766
sse.601098,0.001278587271858,1.0536708633961738,0.056192628926841,0.039440249850588,0.4456968412743944,2015,0.390083897836347
sse.601111,-0.0005016589731325,1.0304836097897072,0.0198184479371521,0.0436019915378225,-0.0012432709827141,2015,0.1364670396671912
sse.601117,-0.0016673333027258,1.0860867640115277,-0.0178200963708074,0.0391919666717724,-0.2878401769636942,2015,-0.09127544522961002
sse.601118,-0.0003812098187783,1.1419345748800482,0.0042126857370375,0.0428999815979982,-0.1485248757359249,2015,0.06952462178034807
sse.601158,0.0003215750165852,1.0398601091269069,0.0240502475196808,0.0406266766738082,0.0547894026584948,2015,0.189785383320836
sse.601166,4.140044712871343e-06,0.6083562596745473,0.0175377709281656,0.0292115320763055,0.0414176982008325,2015,0.11930031200658622
sse.601168,-0.0016348902193918,1.179421637117462,-0.0145047074552424,0.0397072138586278,-0.2698142260884842,2015,-0.0665193424533544
sse.601169,0.0010605332754697,0.6171181332784885,0.0362252999677845,0.0328002725212138,0.1685670180502667,2015,0.2513621273868673
sse.601179,-0.0008423502201951,1.2361987419195275,0.0061346876825368,0.0442335646051397,-0.1416123731866764,2015,0.06916769209439778
sse.601186,-0.0002437863477061,0.9321959236981108,0.0124947797219101,0.0461566387658329,-0.0934509228896174,2015,0.09955020535306121
sse.601216,0.0028581140456956,1.2039163648133822,0.0725414018343361,0.0545418546021499,0.7987539299938241,2015,0.5331594986009832
sse.601225,-0.0018264518393021,1.1342051737826593,-0.0188073427584301,0.0431275018355611,-0.3339050846615544,2015,-0.10054921317445342
sse.601231,-0.0007316246310869,1.169107398975154,0.0182705373450939,0.044175335384455,-0.0223329712770034,2015,0.13029125400284472
sse.601258,0.0013212346026159,1.0387176321834073,0.0440761746454267,0.0414117942095551,0.2852459016393444,2015,0.32743810610415536
sse.601288,-0.0006867502658076,0.417465081986008,-0.0149304869489833,0.0242923553504172,-0.1313916328718802,2015,-0.08300937460231582
sse.601299,0.0186457411478561,0.4511418069668668,0.3403607825453164,0.0585511688577094,2.8386683738796417,2015,2.409275233757727
sse.601318,-0.0003655770784697,0.6558272817127779,0.0062840552848651,0.0299763578275026,-0.042931090644488,2015,0.051619276524102045
sse.601328,-0.0002599749296436,0.552586735934159,0.0061847188122021,0.0314325291162274,-0.0522195815074112,2015,0.04646058223985115
sse.601333,4.593273153909367e-05,1.0933266839596512,0.024768999095938,0.0412549653825996,0.0614990343963672,2015,0.1872481546590135
sse.601336,0.0002659726394576,0.84817137290494,0.0241014930562243,0.0396054798533219,0.0578173795544555,2015,0.17442386477049557
sse.601377,-0.0014520859191338,1.0479876063519642,-0.0134374325399892,0.0405982514209513,-0.2663327124273046,2015,-0.06473710548473968
sse.601390,0.0006770528731994,0.998095695607852,0.0386201070919795,0.047484179647388,0.2006656791965443,2015,0.2702757303634763
sse.601398,-0.0002308730528279,0.3146803397996301,-0.0002438412089555,0.0244165072585423,-0.0530926326426158,2015,0.0007458498526813732
sse.601555,-0.0016545063921779,1.1370678549240316,-0.0095143890479191,0.0439529800562082,-0.2685410447136181,2015,-0.04708543758697415
sse.601600,-0.0013331528393611,1.087910445118874,-0.0083620537799356,0.0433464382612744,-0.2582089552238806,2015,-0.033034304145312776
sse.601601,-0.0006494901916754,0.6757453321099338,-0.002369845303073,0.0322085904007393,-0.11762956931935,2015,-0.0025186939048021228
sse.601607,0.0003184424437213,1.0262842055367605,0.0333892991361499,0.0368289400211485,0.1645164778912161,2015,0.23849284994438164
sse.601618,0.000452736170044,1.1685708399546584,0.0449990861556095,0.0502644061598822,0.2034708738890789,2015,0.3060451532920542
sse.601628,-0.0007369885182687,0.6104723769074022,-0.0066644872682446,0.034028490716754,-0.1606497450563586,2015,-0.0334227222262127
sse.601633,-0.0021968409838516,0.9407995894091036,-0.0074627580651925,0.0360256727279155,-0.1744117523830984,2015,-0.06622516945587532
sse.601668,-0.0006109479897238,0.8723672547294348,0.0038891037263171,0.039045392313678,-0.120580252976227,2015,0.04178254795161744
sse.601669,0.0004212850651978,1.1094927129212309,0.0206520611626811,0.0471849986096367,-0.0139531842381046,2015,0.177599487933371
sse.601688,-0.0009433997253303,1.0185498569954143,-0.0009446051413484,0.0419321574140121,-0.1840761790084367,2015,0.014456658603344032
sse.601699,-0.00210023149918,1.1297469760488277,-0.029198513847122,0.0373030366063725,-0.34085572857705,2015,-0.16071236830529204
sse.601727,0.0025593889545213,1.230504545304051,0.0539640119842016,0.0517017487870606,0.3601182175867127,2015,0.43091440044135876
sse.601766,0.0043366615215371,0.936033725289366,0.0798551238545905,0.0506979967400861,0.8473825799866945,2015,0.6055809088681877
sse.601800,0.0002688638125966,0.8429368265652623,0.0215783067691572,0.0464947601393644,0.000320988486485,2015,0.15754349826354655
sse.601808,-0.0015805994336152,1.0257284545180976,-0.0167402297975778,0.0400164993748653,-0.2878836935892636,2015,-0.08756163122952366
sse.601818,-0.0006644749414367,0.5956535822150635,-0.0011620814372399,0.032908861939371,-0.1093496142595972,2015,-0.003174077780296991
sse.601857,-0.0014186409587358,0.4959175144784145,-0.0338891338694566,0.0300663113051958,-0.2870170389020052,2015,-0.20343069574208794
sse.601866,0.001824111946328,1.1148834249249977,0.0652426362092798,0.0507092317401338,0.3749999999999999,2015,0.45436968407678563
sse.601888,0.0031506030222675,0.997605159770927,0.0513432067105945,0.0415900147127829,0.2884719748881348,2015,0.42677083498198654
sse.601898,-0.0010461587868584,1.1189157944431338,-0.0010416865257388,0.0437435081918668,-0.2026981572454975,2015,0.016751816794433525
sse.601899,0.000474615768487,0.8827429831448782,0.0150046615524292,0.0377297699817436,-0.0142443235729994,2015,0.13887683488000468
sse.601901,-0.0018544009529508,1.063980122639731,-0.0175001037380523,0.040063711501911,-0.289940828402367,2015,-0.09841542189288016
sse.601928,0.0022154137109985,1.2231616126922396,0.0566343336700143,0.044680528217378,0.4731024821017218,2015,0.43551595615148836
sse.601929,0.0010394935770841,1.0798608395686589,0.0239553825973477,0.0396439220068271,0.0571430751072165,2015,0.21840441902399563
sse.601933,0.0004798124083569,0.9959481938923934,0.0303326541889969,0.0403547426513385,0.1225759133259272,2015,0.22447855718054868
sse.601939,-0.0006265691466595,0.4636663490635923,-0.0093075930985988,0.0277144881986324,-0.1279210985906668,2015,-0.050496899915893054
sse.601958,-0.0011252991759121,1.1535528190185422,-0.00219056052753,0.0416790793574964,-0.1946342286253261,2015,0.0117153087938928
sse.601988,-0.0001989854731205,0.3757600494397338,0.0029700010318134,0.0285670774342028,-0.0569961979489863,2015,0.020631732436244263
sse.601989,-0.0005891885036787,1.2317316980106785,0.0220394729521642,0.0474556279299447,0.0002004262593823,2015,0.15754241164043073
sse.601992,-0.0005741166525846,1.1039247784621185,0.0074548388078109,0.0415646353816428,-0.1075960331261761,2015,0.07713386262909444
sse.601998,-0.00041219376286,0.4823100356984974,-0.0008897052891906,0.0334870541646798,-0.1151960784313726,2015,-0.0014744927870508871
sse.603000,0.0003063824904627,1.1387608579610764,0.0289504615199315,0.0458063338761192,0.090646890634361,2015,0.2188700124579731
sse.603288,0.0017549120387931,0.7220057887019636,0.0716679124910352,0.0331067315198419,0.5887781980856156,2015,0.46511956887980505
sse.603699,0.0002425041155169,1.0554659182485695,0.0299468914776254,0.0394665159615336,0.1241496971024827,2015,0.2189154887802876
sse.603993,0.0014172443322645,1.1932301741091202,0.0514320974668005,0.0484038425494893,0.4043712609160489,2015,0.37620467881013125
szse.000001,2.173841455764055e-05,0.590913524921135,-0.0087668732133266,0.0116218118999223,-0.0218460964931967,2016,-0.006573774473424377
szse.000002,0.0002463204248372,0.9652303219752522,0.0076550686312046,0.0338193046062218,-0.026365433509695,2016,0.10131319267527207
szse.000009,-1.3184781045597965e-05,1.4363224404792352,-0.0067073155700812,0.0300043491628179,-0.1303546873987336,2016,0.055454316237628504
szse.000027,-0.0006274324582261,1.0762883738043412,-0.0397417441444998,0.0198293741145548,-0.1983358355928916,2016,-0.15672479009401025
szse.000039,-0.0006339417742321,1.1563699147490751,-0.0326615105980714,0.0245140890260346,-0.220470380555594,2016,-0.1173019267879552
szse.000046,-0.0005243308856302,0.8005138200331124,-0.0336985863958356,0.019693215948986,-0.1684495114346399,2016,-0.142454729074545
szse.000060,0.0003298082929794,1.404736057040489,-0.0023142713807858,0.0321341138330354,-0.1163231937787375,2016,0.08669951061432779
szse.000061,-0.0007231761330582,0.9669115282751826,-0.0416077045796199,0.021040831473859,-0.2197578683352515,2016,-0.17843259688770696
szse.000063,0.0005362407912206,1.064753106804066,-0.0026879694867584,0.0205579474945881,-0.0411087599688082,2016,0.07318325047363744
szse.000069,-0.000232201451227,0.9977735537714258,-0.0193666440627678,0.019974466022409,-0.1160883647755333,2016,-0.04423773977174476
szse.000100,-0.0005130202380358,0.8321856641769598,-0.0361732695686537,0.0211780581071359,-0.1302090443537963,2016,-0.1531655889614209
szse.000156,-0.0015488568830709,1.4061531813185013,-0.0623584338541206,0.027816946022937,-0.392395549005941,2016,-0.28520813804133166
szse.000157,-9.539646921605049e-06,0.804107706107097,-0.0086364438228746,0.017300527335452,-0.0523709429527169,2016,0.005718355675566115
szse.000166,-0.000182950126757,1.072295689550678,-0.0192402186622884,0.0202298040169356,-0.1141382868937048,2016,-0.03645485067223672
szse.000333,0.002070407479849,0.8338906822452491,0.0829652800641676,0.0220957890562239,0.4754392432549892,2016,0.5483603667198347
szse.000338,0.0007814382493348,0.9009446046325156,0.0316861719849934,0.0205231610943079,0.132878554343524,2016,0.24574173493816898
szse.000400,0.0004997909094898,1.2426551875654688,0.0127369480006379,0.0256331969303254,0.0182961489435979,2016,0.16127251666620565
szse.000402,0.0006153752252982,1.160164953239376,0.0159023192776929,0.0281946644983156,0.0323013739266718,2016,0.17412205285343083
szse.000413,0.00225980129093,1.1791777814328568,0.0558556067244367,0.0336759632483136,0.391060295658359,2016,0.4357436863938398
szse.000415,0.0007752075123044,0.7178233591174108,-0.0666057176766547,0.0299842597144166,-0.1216216216216217,2016,-0.2761074674434022
szse.000423,0.0007201765273402,0.7231469290551217,0.0306270230527984,0.0191488447173757,0.1243045994764253,2016,0.22571252202599595
szse.000425,-0.0005056579884592,0.9622725937419274,-0.0219156532167415,0.0201831375096261,-0.1243523316062176,2016,-0.06977953660523761
szse.000503,0.0025051395895942,1.302699002647907,0.0557281121470719,0.0361279600620755,0.3836788417242512,2016,0.45167605835289654
szse.000538,0.0010344626353357,0.7034656602095479,0.0543116599588504,0.0193743246585439,0.1328941048546705,2016,0.3565587806693751
szse.000539,-0.0005559991936491,0.9256123305239244,-0.0393509044091768,0.0179191781446589,-0.1746605147974319,2016,-0.16230474334867886
szse.000540,-0.0005173753129069,1.081734041487317,-0.0209327143544617,0.0228751678889924,-0.1328672873009254,2016,-0.05776621985043093
szse.000559,-0.0012429104400161,1.3246938835948414,-0.0535898518919792,0.0265435661877136,-0.3386833950657446,2016,-0.23476395918800047
szse.000568,0.0015045952818333,0.8665349834973439,0.0700313414549358,0.0213811140156825,0.3541498245071094,2016,0.46477684961186405
szse.000581,0.0004241110958328,1.174037296578089,0.0102515146837603,0.0249757291328462,0.0052408011764955,2016,0.14112606197803776
szse.000598,-0.00012870943002,1.0713196456413925,-0.0140098319026326,0.0206249555012592,-0.0979403315952945,2016,-0.00803586293153436
szse.000623,0.0008062870800364,1.0891417075330865,0.0292136545976527,0.0233413245477898,0.1251958419098714,2016,0.24639556955797773
szse.000625,0.000635078821412,0.8676567850176491,0.0099176830712608,0.0207708800863528,0.0159853078896126,2016,0.12652106466414967
szse.000629,-0.0005271800345928,1.1021070096298324,-0.0479084618545236,0.0318486981137183,-0.2757575757575757,2016,-0.19945693920465696
szse.000630,0.0001763172202686,1.0641635276587722,0.0006715999467738,0.0247467888594539,-0.0493827160493827,2016,0.07524895450030245
szse.000651,0.0051090779240484,0.8853290796509854,0.1078806413035943,0.0312779406422797,0.3180768392849171,2016,0.783198540502716
szse.000686,-0.0003211658041492,1.3029698537078305,-0.0195853708032554,0.0248578307437559,-0.1566216911203004,2016,-0.02855724753993693
szse.000709,0.0007410783106779,1.0153833356782214,0.0233105746116762,0.0251001595035346,0.0886041528252057,2016,0.20746033271926256
szse.000712,2.3924981008044384e-05,1.562193795290063,-0.0021625322464867,0.0316776629611627,-0.1011098176055976,2016,0.0884570892943013
szse.000725,0.0003786090269385,0.8745626187907096,0.0123952089888935,0.0188269071973564,0.033269387155166,2016,0.13159835520175453
szse.000728,0.000844346533599,1.4088770697140822,0.0120505606485886,0.0299378575805388,-0.0014654086956466,2016,0.18005468538340544
szse.000729,-0.0002046415942808,0.7372254055381938,-0.020644440417633,0.0164411866511196,-0.0915140161690608,2016,-0.0671857708947278
szse.000738,-0.0001304091143225,1.0941133727465326,-0.0104285306789444,0.0280374320354559,-0.1367725673583883,2016,0.007954594781317055
szse.000750,0.0002308083283725,1.3611036630631572,-0.0042564405010892,0.027273418116651,-0.0877149763587818,2016,0.07259746707559138
szse.000768,0.0001900558113972,1.2663809682185423,0.0005503311479602,0.027156702645639,-0.0649745329711635,2016,0.08879485922473598
szse.000776,0.0004165157185671,1.2875923736514217,0.009988766601131,0.0240057984176935,0.0074034953167902,2016,0.14843245090229068
szse.000778,-9.946024888120236e-05,1.0393185742974078,-0.0102050518186545,0.0252094558121598,-0.1139179739880309,2016,0.007659732579957369
szse.000783,0.0001743054610573,1.2154783298413554,0.0001264185081809,0.0243217062666883,-0.0507208840380684,2016,0.08381224808518106
szse.000792,-0.0003282487310477,1.294188601097725,-0.0189307189229605,0.0267015167130337,-0.1736252607084253,2016,-0.027095391180347206
szse.000793,-0.0001845848745325,1.297205018910326,-0.0121987504040458,0.0296788569033655,-0.1617893924548042,2016,0.011113932387892666
szse.000800,-0.0008923429871751,1.016688794039311,-0.0442485472614259,0.0236939227636453,-0.2626798850338573,2016,-0.1957188923548903
szse.000825,0.0004821120115788,1.0741353484718736,0.012791253862886,0.0251464530266835,0.0207253886010363,2016,0.148708772095997
szse.000826,-0.0002547172777552,1.0525843054254067,-0.0148620099337825,0.0211656656340005,-0.0991007067965682,2016,-0.018569117477175497
szse.000831,-0.0013533904080246,1.1451981092606158,-0.0521108269042106,0.0279231321811405,-0.3483628556092324,2016,-0.24515832219549288
szse.000858,0.0015530580934305,0.7710970304551322,0.0734915671000605,0.0192634188256781,0.3747019592214882,2016,0.4782837776155576
szse.000876,-0.0005760512649498,0.9014823497701674,-0.0046541250856429,0.0168451176237713,-0.0276083169158619,2016,0.013331821965725363
szse.000883,-0.0005290639386478,0.9353025677164696,-0.0374929439959861,0.0181084530873541,-0.1699162537923789,2016,-0.15121939077091784
szse.000895,0.0009229247447128,0.6012519590703492,0.044679009363799,0.0178721815283795,0.1906428961465689,2016,0.2965217033624858
szse.000898,0.0008252454751975,1.0950323687730912,0.024903374453308,0.0272059334050184,0.0980392156862746,2016,0.223383497269916
szse.000917,-0.0016814189187501,1.4335241703204944,-0.066327776512025,0.0318287181287683,-0.3964185655290791,2016,-0.31037149766812994
szse.000937,0.0020360146993034,0.991704543988384,0.0587894955669526,0.0320098063221818,0.4233042600692039,2016,0.42978949359062935
szse.000963,-4.147387441476705e-05,0.5828030619454269,-0.0113380583655237,0.0145069854078116,-0.0453227990736674,2016,-0.02413059015850068
szse.000983,0.0023231386376186,1.1799571034776912,0.0622562657877017,0.0346088116724654,0.4897426137146968,2016,0.4703186571116983
szse.000999,0.0001851666031262,0.9076680306373895,0.001972479766394,0.0189597256751558,-0.0156295171662274,2016,0.07373512487290829
szse.001979,-0.0002358870328665,1.226286728716112,-0.0157095438872075,0.0259677567594976,-0.1497906673458989,2016,-0.011947493567674515
szse.002007,0.0017992113757024,0.8490477031605669,0.0715387586653908,0.0231470411119799,0.4275065852906747,2016,0.48076620639373435
szse.002008,0.0002921594583405,1.1380707895457864,0.0052277528293555,0.0242606810854907,-0.0221179166619755,2016,0.10842855279227656
szse.002024,7.502503324723056e-05,1.0588692592083293,-0.0038570952454017,0.0218477122087714,-0.0579235583230394,2016,0.04961667349545987
szse.002038,-7.874951644555185e-05,1.0483090793251293,-0.0094639551266162,0.0250675683376988,-0.1088543301507254,2016,0.01293260725570596
szse.002065,0.0004049238409073,0.8674979883196134,0.0216561533687645,0.0188520529218914,0.0386452699343823,2016,0.1793947695329852
szse.002081,-8.577893525432035e-05,1.2856759486563318,-0.0097232025716317,0.0269829062266219,-0.1245859982309099,2016,0.027896907205325214
szse.002129,-0.0010253609897885,1.340736042719737,-0.0887734536438902,0.036754597683219,-0.2463636363636364,2016,-0.4113280751256535
szse.002142,0.0009379889310963,0.8047074963222582,0.044833442403136,0.0180168632499019,0.1912831568861361,2016,0.3128286342152352
szse.002146,0.0001451614195888,1.0357124207716135,-0.0005181330065884,0.0238689046270995,-0.051593237331642,2016,0.0664125166055579
szse.002153,-0.0018782911500743,1.3466881748231827,-0.0617276342035068,0.0333646827589428,-0.4612663770955886,2016,-0.30110267844645067
szse.002195,-0.001055836612761,1.3526343646345111,-0.043280806607811,0.0285928502941669,-0.3174886149077248,2016,-0.17435889991626308
szse.002202,-0.0002206291792566,1.193512372638974,-0.0158395085401658,0.0246336963834305,-0.1397023031785079,2016,-0.013780242058773514
szse.002230,-0.0003950780859294,1.2613807976075455,-0.0252350066139132,0.0285237155255682,-0.1850309384551781,2016,-0.06514506907757289
szse.002236,0.0003767254627767,0.9490544016179,0.0096900954894401,0.0233023499379991,0.0078177725952739,2016,0.12080722399405952
szse.002241,-0.0002513711132403,1.1039090020377174,-0.0159131127539359,0.0260224297296586,-0.1518468970111891,2016,-0.02262742203440926
szse.002252,0.0005187560512225,0.3668503177487953,0.0332657012798845,0.0123914165148547,0.1059829533000475,2016,0.20927439223652122
szse.002292,-0.0022495600548262,1.5088083080631272,-0.0718334696652251,0.0340112891438376,-0.5115736428745702,2016,-0.3544170869819903
szse.002294,0.0004476899311426,0.7606678618566095,0.0186137399290076,0.01671483564811,0.0626007371835314,2016,0.1585880131500571
szse.002304,0.0007164681018388,0.6723435754288509,0.0321794832903629,0.0182301249205452,0.1290567895793783,2016,0.23025662625398316
szse.002353,-1.0913999441440383e-05,1.3129645520130224,-0.0047461552135586,0.0304086206878882,-0.1129035062766702,2016,0.05622668517158311
szse.002375,-0.0007355060058114,1.2799698174802552,-0.0334979232235373,0.027215191722738,-0.2537461938044355,2016,-0.11750405751845604
szse.002385,0.0001569765512206,0.8690406152962566,0.0005820991493945,0.0208759453200062,-0.0304003797059765,2016,0.06173065796797664
szse.002399,4.1105648700996965e-06,0.985568245327714,-0.0074568698741988,0.0200615071822749,-0.0644989246622233,2016,0.024194484400925587
szse.002410,0.000110086152032,1.3864458992094209,-0.0025931830542279,0.0286042403139293,-0.0939788985814987,2016,0.07796520753097103
szse.002415,0.0009331637793796,0.9147303279068324,0.0370353281509472,0.0211921046880938,0.168215207379686,2016,0.27919330299944606
szse.002422,4.138369593423746e-05,0.77627574843682,-0.0056261773195904,0.0171289110570265,-0.0393569902335396,2016,0.020972930942701015
szse.002450,0.0007081891300808,1.0993080704815923,0.0292229968857635,0.0226268337294263,0.1068354425571351,2016,0.24407713094259997
szse.002456,0.0014497035378099,1.3467451119041909,0.040519223897323,0.0313053235816737,0.2307140017062711,2016,0.342018331405799
szse.002465,-0.0023813371510086,1.181742141861512,-0.0654450638721566,0.0232921634678027,-0.2140067934348281,2016,-0.3448990774133969
szse.002470,-0.0002567869009642,0.9902994216313508,-0.0199143786171967,0.0219640538827902,-0.1321031601849019,2016,-0.04953504768514107
szse.002475,0.0004810260914677,0.7758688876128325,0.0160275396013392,0.0214195768528133,0.0476662849303359,2016,0.14515192388587314
szse.002500,3.959873095021558e-05,1.3995279788842463,-0.0049713335199756,0.0293001042681266,-0.1139984492640518,2016,0.06387554859344348
szse.002594,-0.0003903201062105,0.936759628809588,-0.027179322390972,0.0198793199071993,-0.1482511113301104,2016,-0.09432656291785488
szse.002673,-0.0009858992447867,1.406808275552551,-0.0358825718460181,0.0303538843999765,-0.2921417990448507,2016,-0.1309346671774321
szse.002736,-6.764113472062189e-05,1.1913581111586125,-0.0101230802911082,0.0234151455338602,-0.0998710520885982,2016,0.021425514222748743
szse.002739,-0.0032361821484455,1.1601716234510706,-0.142934109525743,0.0261424985740007,-0.4980119995902308,2016,-0.7750808506549233
szse.300002,-0.0004655366466338,1.287817483305736,-0.0220548867442097,0.0291219453275301,-0.2139061671927649,2016,-0.049748315726835454
szse.300003,0.0002819658633238,1.0024545135842118,0.0048530801048977,0.0231159371608885,-0.0161485620598982,2016,0.0967233829640761
szse.300015,0.000401260913365,0.689634742252344,0.015199382592265,0.0190197163872102,0.0458398527421825,2016,0.1329688860590627
szse.300017,0.0003375951460792,0.9273320000252256,0.0079137574469365,0.0237974689803414,-0.003874079264316,2016,0.10844804823990496
szse.300024,-0.0006613969017598,1.3257364355304653,-0.0318441398646985,0.0264108784556888,-0.2372978275809605,2016,-0.10257917643359311
szse.300027,-0.0019813183503751,1.3443548956153806,-0.0867660383687058,0.0285554909225075,-0.4244918521946598,2016,-0.43051652764529263
szse.300058,-0.0008816484415222,1.42583724232248,-0.0237676572053752,0.0304939096271223,-0.2318159866443661,2016,-0.0638821009736659
szse.300059,-0.001121676327128,1.544357774822963,-0.0444038983766987,0.0312299883038183,-0.3478228814543329,2016,-0.16967773583348963
szse.300070,-9.5190209851312e-05,1.122505682231861,-0.0081477888748737,0.0242694340466866,-0.0906857391222881,2016,0.02499905533401473
szse.300104,-0.0041788083715117,1.1933470322717896,-0.1520321834098351,0.0240372758141605,-0.364346590909091,2016,-0.8516978002571415
szse.300124,0.0001915342603628,1.1369104243509898,0.0011148695807084,0.0235831093191216,-0.041812640589692,2016,0.08406615425911332
szse.300133,-0.0010586363330694,1.3477645954147544,-0.0407799965595915,0.0304058427379577,-0.3261686601843119,2016,-0.16299046126469421
szse.300144,-0.0005012766796943,1.023775641471035,-0.0270498274503376,0.024762540108666,-0.1948219027908588,2016,-0.09379481474539723
szse.300146,-0.0012283645641046,1.1071815767461053,-0.0611126440188768,0.022766823016354,-0.3180172092358699,2016,-0.28682068509864467
szse.300251,-0.0012103919379958,1.3366690574743776,-0.0404648883771242,0.0299360046393738,-0.2824253506782774,2016,-0.1673631512422117
szse.300315,-0.0007349472404063,1.3018013480900426,-0.0310472396528626,0.0293989959710257,-0.2654845227422887,2016,-0.10449457627919567
sse.600000,0.0002490702391578,0.3465427852028234,0.0110419031389216,0.0131122887976714,0.0314336433343549,2016,0.08403034858310052
sse.600005,0.0011752005151776,1.03955426092391,0.0227548538460805,0.0298000603365666,0.0557275541795666,2016,0.21938379381877432
sse.600008,-4.7482173875140784e-05,1.0492145138487592,-0.0090933374894714,0.0226583488508727,-0.0897074110294467,2016,0.017300210384217717
sse.600009,-8.411863289615521e-05,0.5068202536998336,-0.015995648276424,0.0125868151549017,-0.0478239614155806,2016,-0.05408426474834721
sse.600010,-0.0002859911396413,1.0995295004961094,-0.0192543114117421,0.0232874633763402,-0.1441717791411042,2016,-0.03982345436081615
sse.600011,-0.0002378606876519,0.5997117366951067,-0.0254736699351449,0.0142169019652661,-0.0893304291634598,2016,-0.10207235998068763
sse.600015,7.042949089285295e-05,0.5507272610342117,-0.0037253922258165,0.0134570556204025,-0.0150615868720468,2016,0.01700875795335572
sse.600016,0.0002717288411831,0.2382381452356836,0.01482745704476,0.0118014158483751,0.0458103115427244,2016,0.09689777909683996
sse.600018,-0.0002941971292868,0.7613051811585005,-0.0236690645834461,0.0182013967113538,-0.1184348627401259,2016,-0.08501947181076432
sse.600019,0.0019840343972698,0.9369262814013491,0.053912436358292,0.0283468441575232,0.2282396522896921,2016,0.4008805724910647
sse.600021,0.0002277938265844,0.955633626135157,-0.002507754489061,0.0290046519799334,-0.0688563546095765,2016,0.050507119173552176
sse.600023,-0.0005617940522286,0.8955314929816122,-0.0414328637858584,0.0171032810188512,-0.1724953497241459,2016,-0.1749559670208329
sse.600027,-0.0006249182247948,0.7484532488404074,-0.0498263859253254,0.0152640316918227,-0.1767573079214,2016,-0.2300639506800936
sse.600028,0.0007559262304608,0.5213594062035132,0.0485547022757131,0.0131316302365418,0.1653883663768809,2016,0.30701889776674346
sse.600029,-1.682124192813747e-05,0.8997710068643159,-0.0069050908076491,0.0237488904781589,-0.0849888820265291,2016,0.017950453078805047
sse.600030,8.933213715716345e-05,1.09221251544015,-0.0033927309012193,0.0213701246066128,-0.0525399409768027,2016,0.055226513578045755
sse.600031,0.0003569778243635,0.906529227692628,0.0101480287636341,0.0206242712610578,0.0185257316924503,2016,0.120730947177189
sse.600036,0.0003398399961033,0.3601906359000701,0.0192756540075897,0.0121293273459033,0.0598077597716872,2016,0.13094189547007962
sse.600038,0.0003197339223792,1.1708667316891308,0.0063285536688216,0.0240028850561962,-0.0142922371458722,2016,0.11761083112333036
sse.600048,0.0003909825778817,0.985264275148078,0.0052367073881212,0.0227581615770263,-0.0139515253827125,2016,0.10149603806498893
sse.600050,0.001411313947064,0.9116356984776572,0.0491221940029129,0.0257163309279096,0.2793101087659573,2016,0.355463532872759
sse.600060,0.0003161924941968,1.0925993201553306,0.006344262774612,0.0243255674457154,-0.015428760435952,2016,0.11160026199436104
sse.600066,0.000121244340898,0.6138810133960197,-0.0002611914515553,0.0158184570020643,-0.0123535837462635,2016,0.03996140628115159
sse.600068,0.0014711537916517,1.10737309025084,0.052344575508467,0.0249913767592533,0.2981811314266726,2016,0.3889625585743433
sse.600085,-0.0006296139121928,0.9900404728963176,-0.0333345534352184,0.0235089816889624,-0.2125892467663387,2016,-0.13236337201355927
sse.600089,-0.0004004696461687,0.95478472743841,-0.0314839104530455,0.0175273617559442,-0.1417968427658536,2016,-0.11412636026325484
sse.600100,-0.0001823964535126,1.284900390213578,-0.0136760750021351,0.0262442745484005,-0.1416460299657801,2016,0.004557515046066021
sse.600104,0.0011641739783744,0.5534535528965842,0.0624704692665515,0.0167023537166324,0.2699765539603889,2016,0.3932681206501808
sse.600109,-1.5384467701328133e-05,1.2901714607539538,-0.0077541906686641,0.0248005832433008,-0.097727956057953,2016,0.041985030256256384
sse.600111,0.0003082580904206,1.1232835763717255,0.0055002073569527,0.0261907548586558,-0.0286855664448253,2016,0.1082710644029296
sse.600115,0.0003874519665112,0.6982370160682941,0.0115972482084088,0.022952715691926,0.02068018339084,2016,0.11257560799962935
sse.600118,-0.00052936486501,1.2208862184263851,-0.0288892890508515,0.0242653188656221,-0.2001939247022562,2016,-0.08935802453641939
sse.600150,-0.0001751002017315,1.2465246150302929,-0.013039344244458,0.0267419390553834,-0.1420570900499129,2016,0.004970373038316846
sse.600153,-0.0028264854813778,0.5604121853960605,-0.1242154848757904,0.0206397407970318,-0.3077348555973636,2016,-0.7061088253158516
sse.600157,0.0002745502291295,1.0678957129314806,-0.0009227471435373,0.0248465294885454,-0.0585816092244365,2016,0.07081805782687788
sse.600166,0.0005943303757574,0.957642868329481,0.0147537144425408,0.0216433294344063,0.0401178870446929,2016,0.1560085326352324
sse.600170,0.0002541028264932,0.9695642281545556,-0.0144588011084402,0.0216905477216513,-0.0997577223208869,2016,-0.004772871290951159
sse.600177,0.0002571918284109,0.96168663979668,0.0055094664795483,0.0191135587420485,-0.0001627817757432,2016,0.09832146111253814
sse.600188,0.0017210100528663,1.1047561796804526,0.043889854341941,0.0328069584156878,0.2698518744440921,2016,0.3502384566703907
sse.600196,0.0004949896737688,0.7374177780728761,0.0217833348592238,0.0159462015231249,0.0747729908159444,2016,0.17518694386298866
sse.600208,0.0002631375766088,1.0437353341273514,0.0028373935736508,0.0238694689583144,-0.0324805770966386,2016,0.08838808314407517
